ID,OriginalID,Timestamp,Trial,counterbalance,phase_type,description_stop,paired_vid,onset,offset,description_content,importance,time,tag,vidpath,Datastring,data_set
Drun2M02_1409,debugc31kr:debugW15jP,1713888234075,33,1,test,8,16,650.0,664,"It is revealed he is holding a necklace, which he says he found in the parking lot. The woman pauses and looks kind of skeptical. Frank senior says \it must have slipped right off your neck\ with a mischievous look on his face.",3,51188,test_seg16_desc,/static/video/B/filmfest_clip2_B_15.mp4,"{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/B/filmfest_clip2_B_15.mp4"", ""descstop"": 8, ""vidpair"": 16, ""offset"": ""664"", ""content"": ""It is revealed he is holding a necklace, which he says he found in the parking lot. The woman pauses and looks kind of skeptical. Frank senior says \""it must have slipped right off your neck\"" with a mischievous look on his face."", ""importance"": ""3"", ""time"": 51188, ""tag"": ""test_seg16_desc""}",2023-2024 Run
Drun2M02_715,debugJf7j9:debug6GGr8,1701964484552,12,1,test,1,2,20.0,50,Three contestants said their name \Frank Abegnale\ and then the announcer said that he impersonated an airline pilot for some airlines and flew over two million miles for free. At the time he was also a padiatrician at Georgia Hospital.,6,215567,test_seg2_desc,/static/video/B/filmfest_clip2_B_1.mp4,"{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/B/filmfest_clip2_B_1.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""50"", ""content"": ""Three contestants said their name \""Frank Abegnale\"" and then the announcer said that he impersonated an airline pilot for some airlines and flew over two million miles for free. At the time he was also a padiatrician at Georgia Hospital."", ""importance"": ""6"", ""time"": 215567, ""tag"": ""test_seg2_desc""}",2023-2024 Run
Drun2M02_715,debugJf7j9:debug6GGr8,1701964707001,15,1,test,2,4,110.0,140,The fbi agent Carl Henratty was trying to tell local cops how do you say his last name in the rain. Then he entered a prison,2,115886,test_seg4_desc,/static/video/B/filmfest_clip2_B_3.mp4,"{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/B/filmfest_clip2_B_3.mp4"", ""descstop"": 2, ""vidpair"": 4, ""offset"": ""140"", ""content"": ""The fbi agent Carl Henratty was trying to tell local cops how do you say his last name in the rain. Then he entered a prison"", ""importance"": ""2"", ""time"": 115886, ""tag"": ""test_seg4_desc""}",2023-2024 Run
Drun2M02_715,debugJf7j9:debug6GGr8,1701965073324,18,1,test,3,6,200.0,230,Cellmate was caughing. The fbi agent began to talk to him but all he could reply was \help me'. FBI agent answered \You can't fool me\ though,5,48422,test_seg6_desc,/static/video/B/filmfest_clip2_B_5.mp4,"{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/B/filmfest_clip2_B_5.mp4"", ""descstop"": 3, ""vidpair"": 6, ""offset"": ""230"", ""content"": ""Cellmate was caughing. The fbi agent began to talk to him but all he could reply was \""help me'. FBI agent answered \""You can't fool me\"" though"", ""importance"": ""5"", ""time"": 48422, ""tag"": ""test_seg6_desc""}",2023-2024 Run
Drun2M02_715,debugJf7j9:debug6GGr8,1701965264061,21,1,test,4,8,290.0,320,Guards realised he tried to escape. Prisoner tried to run but he was still very weak and sick. All of the fellow prisoners were chanting for his escape but he fell on his knees and guards caught up to him,5,64867,test_seg8_desc,/static/video/B/filmfest_clip2_B_7.mp4,"{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/B/filmfest_clip2_B_7.mp4"", ""descstop"": 4, ""vidpair"": 8, ""offset"": ""320"", ""content"": ""Guards realised he tried to escape. Prisoner tried to run but he was still very weak and sick. All of the fellow prisoners were chanting for his escape but he fell on his knees and guards caught up to him"", ""importance"": ""5"", ""time"": 64867, ""tag"": ""test_seg8_desc""}",2023-2024 Run
Drun2M02_715,debugJf7j9:debug6GGr8,1701965450634,24,1,test,5,10,380.0,410,Frank William Abegnale came to collect the award as everyone was clapping. He shook the hand of the man that was speaking earlier a started his speech,2,42759,test_seg10_desc,/static/video/B/filmfest_clip2_B_9.mp4,"{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/B/filmfest_clip2_B_9.mp4"", ""descstop"": 5, ""vidpair"": 10, ""offset"": ""410"", ""content"": ""Frank William Abegnale came to collect the award as everyone was clapping. He shook the hand of the man that was speaking earlier a started his speech"", ""importance"": ""2"", ""time"": 42759, ""tag"": ""test_seg10_desc""}",2023-2024 Run
Drun2M02_715,debugJf7j9:debug6GGr8,1701965638697,27,1,test,6,12,470.0,500,Everyone stood up and congratulated him. Next scene starts in Abegnale's house as he is hanging his award on the wall during holidays as there is a christmas tree in the living room. ,3,50629,test_seg12_desc,/static/video/B/filmfest_clip2_B_11.mp4,"{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/B/filmfest_clip2_B_11.mp4"", ""descstop"": 6, ""vidpair"": 12, ""offset"": ""500"", ""content"": ""Everyone stood up and congratulated him. Next scene starts in Abegnale's house as he is hanging his award on the wall during holidays as there is a christmas tree in the living room. "", ""importance"": ""3"", ""time"": 50629, ""tag"": ""test_seg12_desc""}",2023-2024 Run
Drun2M02_715,debugJf7j9:debug6GGr8,1701965805374,30,1,test,7,14,560.0,590,Parents started dancing. The son just kept looking as they were makign the stain on the carpet worse. Next scene the dad comes into the boy's room trying to wake him up,5,47681,test_seg14_desc,/static/video/B/filmfest_clip2_B_13.mp4,"{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/B/filmfest_clip2_B_13.mp4"", ""descstop"": 7, ""vidpair"": 14, ""offset"": ""590"", ""content"": ""Parents started dancing. The son just kept looking as they were makign the stain on the carpet worse. Next scene the dad comes into the boy's room trying to wake him up"", ""importance"": ""5"", ""time"": 47681, ""tag"": ""test_seg14_desc""}",2023-2024 Run
Drun2M02_715,debugJf7j9:debug6GGr8,1701965958725,33,1,test,8,16,650.0,664,The man shows the lady a neckles and asks if it belongs to her. He then continues that he just found it and it must've slipped off her neck,6,38091,test_seg16_desc,/static/video/B/filmfest_clip2_B_15.mp4,"{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/B/filmfest_clip2_B_15.mp4"", ""descstop"": 8, ""vidpair"": 16, ""offset"": ""664"", ""content"": ""The man shows the lady a neckles and asks if it belongs to her. He then continues that he just found it and it must've slipped off her neck"", ""importance"": ""6"", ""time"": 38091, ""tag"": ""test_seg16_desc""}",2023-2024 Run
Drun2M02_996,debugROzh2:debugPMbwt,1712588322444,12,0,test,1,2,10.0,40,There are three individuals dressed in pilot clothing who walk in on a game show all stating that they are the same individual. ,6,44722,test_seg2_desc,/static/video/A/filmfest_clip2_A_1.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_1.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""40"", ""content"": ""There are three individuals dressed in pilot clothing who walk in on a game show all stating that they are the same individual. "", ""importance"": ""6"", ""time"": 44722, ""tag"": ""test_seg2_desc""}",2023-2024 Run
Drun2M02_996,debugROzh2:debugPMbwt,1712588518070,15,0,test,2,4,100.0,130,A guy called Carl who works for the FBI with an organised team says he has orders to arrest imposter no 2 in France. ,7,76763,test_seg4_desc,/static/video/A/filmfest_clip2_A_3.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_3.mp4"", ""descstop"": 2, ""vidpair"": 4, ""offset"": ""130"", ""content"": ""A guy called Carl who works for the FBI with an organised team says he has orders to arrest imposter no 2 in France. "", ""importance"": ""7"", ""time"": 76763, ""tag"": ""test_seg4_desc""}",2023-2024 Run
Drun2M02_996,debugROzh2:debugPMbwt,1712588734134,18,0,test,3,6,190.0,220,Carl from the FBI puts his umbrella up as he sits outside Frank's cell. Carl then peers through at Frank who is coughing very badly. Frank says he has a bit of a cold himself before starting to recite rights that Frank has under the European Court of Human rights. ,7,101540,test_seg6_desc,/static/video/A/filmfest_clip2_A_5.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_5.mp4"", ""descstop"": 3, ""vidpair"": 6, ""offset"": ""220"", ""content"": ""Carl from the FBI puts his umbrella up as he sits outside Frank's cell. Carl then peers through at Frank who is coughing very badly. Frank says he has a bit of a cold himself before starting to recite rights that Frank has under the European Court of Human rights. "", ""importance"": ""7"", ""time"": 101540, ""tag"": ""test_seg6_desc""}",2023-2024 Run
Drun2M02_996,debugROzh2:debugPMbwt,1712588956922,21,0,test,4,8,280.0,310,"Carl says to the prison officers \If he dies I'll hold you responsible\. At that moment they hear the door slightly squeak, knowing at that point that Frank has escaped quietly without them noticing. The next scene cuts to him running through the prison whilst the prisoners are cheering him on. Frank is genuinely sick and is coughing badly has he tries to run but struggles to do so.  ",7,113889,test_seg8_desc,/static/video/A/filmfest_clip2_A_7.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_7.mp4"", ""descstop"": 4, ""vidpair"": 8, ""offset"": ""310"", ""content"": ""Carl says to the prison officers \""If he dies I'll hold you responsible\"". At that moment they hear the door slightly squeak, knowing at that point that Frank has escaped quietly without them noticing. The next scene cuts to him running through the prison whilst the prisoners are cheering him on. Frank is genuinely sick and is coughing badly has he tries to run but struggles to do so.  "", ""importance"": ""7"", ""time"": 113889, ""tag"": ""test_seg8_desc""}",2023-2024 Run
Drun2M02_996,debugROzh2:debugPMbwt,1712589129088,24,0,test,5,10,370.0,400,The chairman at the meeting calls Frank to the platform to make a speech saying that they all owe a lot to Frank for his heroism. The surprise part is that it is not the Frank that we had seen earlier trying to escape prison. ,7,68364,test_seg10_desc,/static/video/A/filmfest_clip2_A_9.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_9.mp4"", ""descstop"": 5, ""vidpair"": 10, ""offset"": ""400"", ""content"": ""The chairman at the meeting calls Frank to the platform to make a speech saying that they all owe a lot to Frank for his heroism. The surprise part is that it is not the Frank that we had seen earlier trying to escape prison. "", ""importance"": ""7"", ""time"": 68364, ""tag"": ""test_seg10_desc""}",2023-2024 Run
Drun2M02_996,debugROzh2:debugPMbwt,1712589349286,27,0,test,6,12,460.0,490,Frank senior (as we now know him to be) says that the second mouse churned the cream into butter and managed to crawl out. He says that he is that second mouse as the audience in the rotary club all applaud. The next scene appears with us being outside of Frank and family's home. A record plays some 1920s/30s music as we see Frank putting his framed award on the wall. ,6,115878,test_seg12_desc,/static/video/A/filmfest_clip2_A_11.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_11.mp4"", ""descstop"": 6, ""vidpair"": 12, ""offset"": ""490"", ""content"": ""Frank senior (as we now know him to be) says that the second mouse churned the cream into butter and managed to crawl out. He says that he is that second mouse as the audience in the rotary club all applaud. The next scene appears with us being outside of Frank and family's home. A record plays some 1920s/30s music as we see Frank putting his framed award on the wall. "", ""importance"": ""6"", ""time"": 115878, ""tag"": ""test_seg12_desc""}",2023-2024 Run
Drun2M02_996,debugROzh2:debugPMbwt,1712589606709,30,0,test,7,14,550.0,580,Frank junior ran to get a towel to mop up the wine that has spilt all over the cream carpet. Whilst he is gone his mum and dad are dancing. Frank junior comes back with some milk to spot the stain and sees  his mum and dad dancing directly over the spot where the wine spilt and they seem to have a complete disregard for the spillage. Frank junior leans in a doorway and watches them. It is difficult to work out what he is exactly thinking.  ,5,153875,test_seg14_desc,/static/video/A/filmfest_clip2_A_13.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_13.mp4"", ""descstop"": 7, ""vidpair"": 14, ""offset"": ""580"", ""content"": ""Frank junior ran to get a towel to mop up the wine that has spilt all over the cream carpet. Whilst he is gone his mum and dad are dancing. Frank junior comes back with some milk to spot the stain and sees  his mum and dad dancing directly over the spot where the wine spilt and they seem to have a complete disregard for the spillage. Frank junior leans in a doorway and watches them. It is difficult to work out what he is exactly thinking.  "", ""importance"": ""5"", ""time"": 153875, ""tag"": ""test_seg14_desc""}",2023-2024 Run
Drun2M02_996,debugROzh2:debugPMbwt,1712589787041,33,0,test,8,16,640.0,664,The shopkeeper Darcy says that they don't loan suits and they're not open. She goes to leave then Frank senior tells her to wait and come back. He dangles a  necklace through the shutters and asks her if it's hers. He said he found it just across the way. ,5,81869,test_seg16_desc,/static/video/A/filmfest_clip2_A_15.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_15.mp4"", ""descstop"": 8, ""vidpair"": 16, ""offset"": ""664"", ""content"": ""The shopkeeper Darcy says that they don't loan suits and they're not open. She goes to leave then Frank senior tells her to wait and come back. He dangles a  necklace through the shutters and asks her if it's hers. He said he found it just across the way. "", ""importance"": ""5"", ""time"": 81869, ""tag"": ""test_seg16_desc""}",2023-2024 Run
